VENDOR_ID,CLIENT,VENDOR_GSTIN,VENDOR_NAME,IDENTIFIER_TEXT,DOCUMENT_TEXT,MATCH_SCORE
SWIGGY_2968,SWIGGY,07ABDFS5110M1Z5,SHIV SHAKTI INTERNATIONAL-GURGAON,SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5,SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5 SHIV SHAKTI INTERNATIONAL-GURGAON 07ABDFS5110M1Z5,1
SWIGGY_2969,SWIGGY,04AZKPK8039N1ZU,SHIV SHAKTI TRADING CO.,SHIV SHAKTI TRADING CO. 04AZKPK8039N1ZU SHIV SHAKTI TRADING CO. 04AZKPK8039N1ZU,SHIV SHAKTI TRADING CO. 04AZKPK8039N1ZU SHIV SHAKTI TRADING CO. 04AZKPK8039N1ZU,1
SWIGGY_2970,SWIGGY,24ACEPG8939N1Z4,SHIV TRADERS,SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4,SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4 SHIV TRADERS 24ACEPG8939N1Z4,1
SWIGGY_2971,SWIGGY,07AIMPB5004B1ZZ,SHIVA ENTERPRISES,SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ,SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ SHIVA ENTERPRISES 07AIMPB5004B1ZZ,1
SWIGGY_2972,SWIGGY,06AGHPN3286A1ZL,SHIVA ENTERPRISES,SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL,SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL SHIVA ENTERPRISES 06AGHPN3286A1ZL,1
SWIGGY_2973,SWIGGY,36BYXPS1625R1Z9,SHIVA SAI ENTERPRISES-HYDERABAD,SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9,SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9 SHIVA SAI ENTERPRISES-HYDERABAD 36BYXPS1625R1Z9,1
SWIGGY_2974,SWIGGY,33AGLPP5773E1Z6,SHIVAA ENTERPRISES,SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6,SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6 SHIVAA ENTERPRISES 33AGLPP5773E1Z6,1
SWIGGY_2975,SWIGGY,33ADXFS6002Q1ZD,SHIVAM ENTERPRISES,SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD,SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD SHIVAM ENTERPRISES 33ADXFS6002Q1ZD,1
SWIGGY_2976,SWIGGY,06ABUFS2246R1Z9,SHIVAM ENTERPRISES-GURGAON,SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9,SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9 SHIVAM ENTERPRISES-GURGAON 06ABUFS2246R1Z9,1
SWIGGY_2977,SWIGGY,21AMMPN7560J1ZR,SHIVAM TRADING,SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR,SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR SHIVAM TRADING 21AMMPN7560J1ZR,1
SWIGGY_2978,SWIGGY,08ABCCS5447H1Z5,SHIVANIKA FOODS PRIVATE LIMITED,SHIVANIKA FOODS PRIVATE LIMITED 08ABCCS5447H1Z5 SHIVANIKA FOODS PRIVATE LIMITED 08ABCCS5447H1Z5,SHIVANIKA FOODS PRIVATE LIMITED 08ABCCS5447H1Z5 SHIVANIKA FOODS PRIVATE LIMITED 08ABCCS5447H1Z5,1
SWIGGY_2979,SWIGGY,33ABCCS5447H1ZC,SHIVANIKA FOODS PRIVATE LIMITED,SHIVANIKA FOODS PRIVATE LIMITED 33ABCCS5447H1ZC SHIVANIKA FOODS PRIVATE LIMITED 33ABCCS5447H1ZC,SHIVANIKA FOODS PRIVATE LIMITED 33ABCCS5447H1ZC SHIVANIKA FOODS PRIVATE LIMITED 33ABCCS5447H1ZC,1
SWIGGY_2980,SWIGGY,06AELFS9110C1Z6,SHOOLIN FOODS INC,SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6,SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6 SHOOLIN FOODS INC 06AELFS9110C1Z6,1
SWIGGY_2981,SWIGGY,24ABFCS3343H1ZH,SHOP MITRA E TRADING PRIVATE LIMITED,SHOP MITRA E TRADING PRIVATE LIMITED 24ABFCS3343H1ZH SHOP MITRA E TRADING PRIVATE LIMITED 24ABFCS3343H1ZH,SHOP MITRA E TRADING PRIVATE LIMITED 24ABFCS3343H1ZH SHOP MITRA E TRADING PRIVATE LIMITED 24ABFCS3343H1ZH,1
SWIGGY_2982,SWIGGY,09ABCCS8274Q1ZD,SHOPBUDDY ENTERPRISES PRIVATE LIMITED,SHOPBUDDY ENTERPRISES PRIVATE LIMITED 09ABCCS8274Q1ZD SHOPBUDDY ENTERPRISES PRIVATE LIMITED 09ABCCS8274Q1ZD,SHOPBUDDY ENTERPRISES PRIVATE LIMITED 09ABCCS8274Q1ZD SHOPBUDDY ENTERPRISES PRIVATE LIMITED 09ABCCS8274Q1ZD,1
SWIGGY_2983,SWIGGY,29AAYCS7493Q1ZO,SHOPCLIENTS CONSULTANCY SERVICES PRIVATE LIMITED,SHOPCLIENTS CONSULTANCY SERVICES PRIVATE LIMITED 29AAYCS7493Q1ZO SHOPCLIENTS CONSULTANCY SERVICES PRIVATE LIMITED 29AAYCS7493Q1ZO,SHOPCLIENTS CONSULTANCY SERVICES PRIVATE LIMITED 29AAYCS7493Q1ZO SHOPCLIENTS CONSULTANCY SERVICES PRIVATE LIMITED 29AAYCS7493Q1ZO,1
SWIGGY_2984,SWIGGY,27AFNPK0356B1ZP,SHRADDHA HOME PRODUCTS,SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP,SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP SHRADDHA HOME PRODUCTS 27AFNPK0356B1ZP,1
SWIGGY_2985,SWIGGY,09AENFS2377F1ZL,SHRAGHUL VENTURES LLP,SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL,SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL SHRAGHUL VENTURES LLP 09AENFS2377F1ZL,1
SWIGGY_2986,SWIGGY,36AELPJ0211K1ZQ,SHREE AGENCIES,SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ,SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ SHREE AGENCIES 36AELPJ0211K1ZQ,1
SWIGGY_2987,SWIGGY,19AANFS8825N1Z6,SHREE AGENCIES,SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6,SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6 SHREE AGENCIES 19AANFS8825N1Z6,1
SWIGGY_2988,SWIGGY,29ABOFS7646F1ZI,SHREE AGENCY,SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI,SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI SHREE AGENCY 29ABOFS7646F1ZI,1
SWIGGY_2989,SWIGGY,23AADCS5156P2ZY,SHREE ARIKA FOODS PRIVATE LIMITED,SHREE ARIKA FOODS PRIVATE LIMITED 23AADCS5156P2ZY SHREE ARIKA FOODS PRIVATE LIMITED 23AADCS5156P2ZY,SHREE ARIKA FOODS PRIVATE LIMITED 23AADCS5156P2ZY SHREE ARIKA FOODS PRIVATE LIMITED 23AADCS5156P2ZY,1
SWIGGY_2990,SWIGGY,03BJYPB0343P1ZZ,SHREE BADRINATH SALES,SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ,SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ SHREE BADRINATH SALES 03BJYPB0343P1ZZ,1
SWIGGY_2991,SWIGGY,29AGSPA3396F1Z2,SHREE DHANALAKSHMI ENTERPRISES - BANGALORE,SHREE DHANALAKSHMI ENTERPRISES - BANGALORE 29AGSPA3396F1Z2 SHREE DHANALAKSHMI ENTERPRISES - BANGALORE 29AGSPA3396F1Z2,SHREE DHANALAKSHMI ENTERPRISES - BANGALORE 29AGSPA3396F1Z2 SHREE DHANALAKSHMI ENTERPRISES - BANGALORE 29AGSPA3396F1Z2,1
SWIGGY_2992,SWIGGY,27ALTPT3793R1ZL,SHREE GAJANAN DISTRIBUTORS,SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL,SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL SHREE GAJANAN DISTRIBUTORS 27ALTPT3793R1ZL,1
SWIGGY_2993,SWIGGY,19BGWPC4758G1ZU,SHREE GANESH ENTERPRISE,SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU,SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU SHREE GANESH ENTERPRISE 19BGWPC4758G1ZU,1
SWIGGY_2994,SWIGGY,06AFSPG7568J1ZR,SHREE GANESH ENTERPRISES,SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR,SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR SHREE GANESH ENTERPRISES 06AFSPG7568J1ZR,1
SWIGGY_2995,SWIGGY,04ADHPM5953A1ZU,SHREE GANPATI DISTRIBUTIONS,SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU,SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU SHREE GANPATI DISTRIBUTIONS 04ADHPM5953A1ZU,1
SWIGGY_2996,SWIGGY,29EMLPS5558A1ZK,SHREE HASINI AGRO CORPORATION,SHREE HASINI AGRO CORPORATION 29EMLPS5558A1ZK SHREE HASINI AGRO CORPORATION 29EMLPS5558A1ZK,SHREE HASINI AGRO CORPORATION 29EMLPS5558A1ZK SHREE HASINI AGRO CORPORATION 29EMLPS5558A1ZK,1
SWIGGY_2997,SWIGGY,07ABPPG9124R1ZW,SHREE JEE AGENCY_DELHI,SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW,SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW SHREE JEE AGENCY_DELHI 07ABPPG9124R1ZW,1
SWIGGY_2998,SWIGGY,36AAGFS4317Q1ZO,SHREE KESAR TRADING COMPANY,SHREE KESAR TRADING COMPANY 36AAGFS4317Q1ZO SHREE KESAR TRADING COMPANY 36AAGFS4317Q1ZO,SHREE KESAR TRADING COMPANY 36AAGFS4317Q1ZO SHREE KESAR TRADING COMPANY 36AAGFS4317Q1ZO,1
SWIGGY_2999,SWIGGY,36AAVFS4569B1ZQ,SHREE KHIWAJ TRADERS,SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ,SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ SHREE KHIWAJ TRADERS 36AAVFS4569B1ZQ,1
SWIGGY_3000,SWIGGY,03ABKFS2794L1ZO,SHREE KRISHNA AGENCIES,SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO,SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO SHREE KRISHNA AGENCIES 03ABKFS2794L1ZO,1
SWIGGY_3001,SWIGGY,24AQGPA7556D1Z5,SHREE KRISHNA ENTERPRISE,SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5,SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5 SHREE KRISHNA ENTERPRISE 24AQGPA7556D1Z5,1
SWIGGY_3002,SWIGGY,07CHUPG6472M1ZI,SHREE KRISHNA ENTERPRISES,SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI,SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI SHREE KRISHNA ENTERPRISES 07CHUPG6472M1ZI,1
SWIGGY_3003,SWIGGY,24AOFPP4271D1Z5,SHREE KRISHNA SALES,SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5,SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5 SHREE KRISHNA SALES 24AOFPP4271D1Z5,1
SWIGGY_3004,SWIGGY,19ACUPA2382B1ZP,SHREE MAA DURGA AGENCIES,SHREE MAA DURGA AGENCIES 19ACUPA2382B1ZP SHREE MAA DURGA AGENCIES 19ACUPA2382B1ZP,SHREE MAA DURGA AGENCIES 19ACUPA2382B1ZP SHREE MAA DURGA AGENCIES 19ACUPA2382B1ZP,1
SWIGGY_3005,SWIGGY,33ALOPS4454M1ZG,SHREE MARKETING,SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG,SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG SHREE MARKETING 33ALOPS4454M1ZG,1
SWIGGY_3006,SWIGGY,29ABVFS0790B1ZS,SHREE NN ENTERPRISES - BANGALORE,SHREE NN ENTERPRISES - BANGALORE 29ABVFS0790B1ZS SHREE NN ENTERPRISES - BANGALORE 29ABVFS0790B1ZS,SHREE NN ENTERPRISES - BANGALORE 29ABVFS0790B1ZS SHREE NN ENTERPRISES - BANGALORE 29ABVFS0790B1ZS,1
SWIGGY_3007,SWIGGY,24AADFS2788N1ZN,SHREE PADMAVATI MARKETIN,SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN,SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN SHREE PADMAVATI MARKETIN 24AADFS2788N1ZN,1
SWIGGY_3008,SWIGGY,36AOBPS8183B1ZU,SHREE RAJENDRAA MARKETING -HYDERABAD,SHREE RAJENDRAA MARKETING -HYDERABAD 36AOBPS8183B1ZU SHREE RAJENDRAA MARKETING -HYDERABAD 36AOBPS8183B1ZU,SHREE RAJENDRAA MARKETING -HYDERABAD 36AOBPS8183B1ZU SHREE RAJENDRAA MARKETING -HYDERABAD 36AOBPS8183B1ZU,1
SWIGGY_3009,SWIGGY,06ABSPA9947M1ZW,SHREE RAM TRADERS-GURGAON,SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW,SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW SHREE RAM TRADERS-GURGAON 06ABSPA9947M1ZW,1
SWIGGY_3010,SWIGGY,07AARCS1066Q1ZK,SHREE RANI SATI TRADE CORP PVT LTD,SHREE RANI SATI TRADE CORP PVT LTD 07AARCS1066Q1ZK SHREE RANI SATI TRADE CORP PVT LTD 07AARCS1066Q1ZK,SHREE RANI SATI TRADE CORP PVT LTD 07AARCS1066Q1ZK SHREE RANI SATI TRADE CORP PVT LTD 07AARCS1066Q1ZK,1
SWIGGY_3011,SWIGGY,07ARIPG2785P1Z5,SHREE SAI KIRPA MARKETING,SHREE SAI KIRPA MARKETING 07ARIPG2785P1Z5 SHREE SAI KIRPA MARKETING 07ARIPG2785P1Z5,SHREE SAI KIRPA MARKETING 07ARIPG2785P1Z5 SHREE SAI KIRPA MARKETING 07ARIPG2785P1Z5,1
SWIGGY_3012,SWIGGY,06AAZPA7183k1z3,SHREE SAI SALES CORPORATION,SHREE SAI SALES CORPORATION 06AAZPA7183k1z3 SHREE SAI SALES CORPORATION 06AAZPA7183k1z3,SHREE SAI SALES CORPORATION 06AAZPA7183k1z3 SHREE SAI SALES CORPORATION 06AAZPA7183k1z3,1
SWIGGY_3013,SWIGGY,06BOYPS8669Q1Z7,SHREE SHAKUNTLAM,SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7,SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7 SHREE SHAKUNTLAM 06BOYPS8669Q1Z7,1
SWIGGY_3014,SWIGGY,06BZVPD9281M1ZH,SHREE SHYAM TRADERS-GURGAON,SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH,SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH SHREE SHYAM TRADERS-GURGAON 06BZVPD9281M1ZH,1
SWIGGY_3015,SWIGGY,29DUXPS5290C1ZS,SHREE VASAVI ENTERPRISES,SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS,SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS SHREE VASAVI ENTERPRISES 29DUXPS5290C1ZS,1
SWIGGY_3016,SWIGGY,24BCEPA4418B1ZG,SHREEJI JEWELLERS AND BANGLES,SHREEJI JEWELLERS AND BANGLES 24BCEPA4418B1ZG SHREEJI JEWELLERS AND BANGLES 24BCEPA4418B1ZG,SHREEJI JEWELLERS AND BANGLES 24BCEPA4418B1ZG SHREEJI JEWELLERS AND BANGLES 24BCEPA4418B1ZG,1
SWIGGY_3017,SWIGGY,29ATNPA2808A1Z3,SHREEKANTESHWARA ENTERPRISES,SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3,SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3 SHREEKANTESHWARA ENTERPRISES 29ATNPA2808A1Z3,1
SWIGGY_3018,SWIGGY,36ACAPT7178C1ZG,SHREENATH AGENCIES - HYDERABAD,SHREENATH AGENCIES - HYDERABAD 36ACAPT7178C1ZG SHREENATH AGENCIES - HYDERABAD 36ACAPT7178C1ZG,SHREENATH AGENCIES - HYDERABAD 36ACAPT7178C1ZG SHREENATH AGENCIES - HYDERABAD 36ACAPT7178C1ZG,1
SWIGGY_3019,SWIGGY,24ASBPS2492R1Z2,SHRI ARIHANT ENTERPRISE,SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2,SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2 SHRI ARIHANT ENTERPRISE 24ASBPS2492R1Z2,1
SWIGGY_3020,SWIGGY,07AAYCS4677C1ZR,SHRI BALAJI FRUITS PRIVATE LIMITED,SHRI BALAJI FRUITS PRIVATE LIMITED 07AAYCS4677C1ZR SHRI BALAJI FRUITS PRIVATE LIMITED 07AAYCS4677C1ZR,SHRI BALAJI FRUITS PRIVATE LIMITED 07AAYCS4677C1ZR SHRI BALAJI FRUITS PRIVATE LIMITED 07AAYCS4677C1ZR,1
