VENDOR_NAME,VENDOR_ID,TABLE_NAME,HEADER,FOOTER,COLUMN_NAME,COLUMN_HEADER,COLUMN_NO,ANCHOR_COLUMN,ANCHOR_COLUMN_ALIGNMENT,COLUMN_TYPE,TABLE_HEADER_ALIGNMENT,TABLE_VALUE_ALIGNMENT,HEADER_SHIFT_UNITS
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_unitPrice,N/tax ,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_itemValue,Non taxable,8,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,Margin,Margin,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,pernod ricard india,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,sub total,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,LI_itemDescription,perticulars of spirit,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,LI_HSNCode,item code,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty in BL,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate per BL,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
KARTHIK AGRO INDUSTRIES PVT LTD.,PERNOD_178,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Buyers name,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Total value of the non taxable basic price,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,Nature of Taxation,Nature of Taxation,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SAKSHI ENTERPRISE,PERNOD_105,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,5,YES,Not Applicable,Not Applicable,MIDDLE,RIGHT,1
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Agent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,pymt,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SA,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity ,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_UOM,Units,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_unitPrice,RATE IN,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
FINE PACKAGING INDUSTRIES,PERNOD_149,LI,Not Applicable,Not Applicable,LI_itemValue,AMOUNT,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,GST on reverse charge,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Bottom,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_itemCode,internal,1,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_itemDescription,Goods description ,2,Not Applicable,Not Applicable,MULTI,LEFT,LEFT,1
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN code,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_itemDescription,No.&Desc,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,Avg Content ,Avg Content ,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_itemValue,Total,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
GLASSEX INDIA PVT LTD,PERNOD_151,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Bill to party,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,total invoice amount in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_itemDescription,Product description,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,0.5
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN code,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_discountAmount,Discount,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_itemValue,taxable value,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
JHARKHAND STATE BEVERAGES CORPORATION LIMITED,PERNOD_173,LI,Not Applicable,Not Applicable,LI_itemValue,total,8,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Commissioner Ailotment order no,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Export pass fees ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_itemDescription,Item,1,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION OF GOODS,2,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_UOM,UOM,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty.,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_unitPrice,Price,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SENTINI BIOPRODUCTS (P) LTD,PERNOD_272,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,pernod ricard india,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Amount chargeble,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION OF GOODS,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,LI_UOM,per,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHANKARLAL GULABCHAND AND COMAPANY,PERNOD_273,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,State Haryana,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,eighty one thousand one hunderd,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_itemDescription,Name of product,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_UOM,UNIT,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN CODE,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_taxAmount,N/Tax,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_itemValue,Non taxable,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,Margin,Margin,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHREE MADHAV TRADERS,PERNOD_277,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable value,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Buyer,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Amount chargeble (in words),Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,Marks & Nos/,Marks & Nos/,1,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,No & kind,No. & kind,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION OF GOODS,3,Not Applicable,Not Applicable,MULTI,LEFT,LEFT,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_taxAmount,GST,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_UOM,per,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_discountRate,Disc %,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SHRI KARANI CHEMICALS,PERNOD_280,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,OAKEN GOLD BOTTLING,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,OUTPUT IGST,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION OF GOODS,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_UOM,per,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SKANEM INTERLABELS INDUSTRIES PVT LTD.,PERNOD_283,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,PRODUCT NAME,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,BANK DETAILS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemQuantity,SIZE,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemQuantity,BOX/BAGS,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemQuantity,PKG,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemQuantity,BOTTLES,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_unitPrice,RATE,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemValue,Non Taxable,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_CGSTAmount,CGST 9%,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_SGSTAmount,SGST 9%,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRI BALAJI ENTERPRISES,PERNOD_286,LI,Not Applicable,Not Applicable,LI_itemValue,TOTAL,11,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Billed to,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Totals c/o,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION OF GOODS,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_UOM,Uni,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_unitPrice,List Price,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_discountAmount,Disc/,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_discountAmount,T.Disc,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_unitPrice,Price,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SRS THERMAX LIMITED,PERNOD_335,LI,Not Applicable,Not Applicable,LI_itemValue,Tot. Amount,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Product wise details,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Remark,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_itemDescription,Product description,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_HSNCode,HSE/SAC,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_UOM,unit,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_itemValue,Total sale,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_discountAmount,Disc,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_CGSTAmount,CGST,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_SGSTAmount,SGST,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SABACCHUS DISTILLERY PRIVATE LIMITED,PERNOD_264,LI,Not Applicable,Not Applicable,LI_IGSTAmount,IGST,11,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
SUPER TRADERS,PERNOD_332,LI,M/S PERNOD RECARD INDIA,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SUPER TRADERS,PERNOD_332,LI,Not Applicable,Composition taxable person ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
SUPER TRADERS,PERNOD_332,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
SUPER TRADERS,PERNOD_332,LI,Not Applicable,Not Applicable,LI_itemDescription,item Desc,2,YES,Not Applicable,MULTI,NONE,NONE,NONE
